x1,x2,y1,y2
-8.787878787878787,6.969696969696969,4632.640454128057,1.3333333333333321
-8.787878787878787,7.171717171717173,4741.455571942258,1.9393939393939448
-8.787878787878787,7.373737373737374,4848.836080424693,2.5454545454545467
-8.787878787878787,7.575757575757574,4954.781979575368,3.1515151515151487
-8.787878787878787,7.777777777777779,5059.293269394279,3.7575757575757613
-8.787878787878787,7.979797979797979,5162.3699498814285,4.363636363636363
-8.787878787878787,8.18181818181818,5264.012021036813,4.969696969696965
-8.787878787878787,8.383838383838384,5364.219482860437,5.575757575757578
-8.787878787878787,8.585858585858585,5462.992335352298,6.18181818181818
-8.787878787878787,8.787878787878789,5560.330578512398,6.7878787878787925
-8.787878787878787,8.98989898989899,5656.234212340732,7.3939393939393945
-8.787878787878787,9.19191919191919,5750.703236837304,7.9999999999999964
-8.787878787878787,9.393939393939394,5843.737652002114,8.606060606060609
-8.787878787878787,9.595959595959595,5935.337457835162,9.212121212121211
-8.787878787878787,9.7979797979798,6025.502654336447,9.818181818181824
-8.787878787878787,10.0,6114.233241505969,10.424242424242426
-8.585858585858587,-10.0,-9373.329252117132,-49.17171717171718
-8.585858585858587,-9.797979797979798,-9149.979542388483,-48.56565656565657
-8.585858585858587,-9.595959595959595,-8928.031462466726,-47.95959595959596
-8.585858585858587,-9.393939393939394,-8707.485012351864,-47.35353535353536
-8.585858585858587,-9.191919191919192,-8488.340192043896,-46.747474747474755
-8.585858585858587,-8.98989898989899,-8270.597001542823,-46.141414141414145
-8.585858585858587,-8.787878787878787,-8054.255440848646,-45.535353535353536
-8.585858585858587,-8.585858585858587,-7839.315509961364,-44.92929292929293
-8.585858585858587,-8.383838383838384,-7625.777208880974,-44.323232323232325
-8.585858585858587,-8.181818181818182,-7413.64053760748,-43.71717171717172
-8.585858585858587,-7.979797979797979,-7202.905496140881,-43.111111111111114
-8.585858585858587,-7.777777777777778,-6993.572084481176,-42.505050505050505
-8.585858585858587,-7.575757575757576,-6785.640302628367,-41.898989898989896
-8.585858585858587,-7.373737373737374,-6579.11015058245,-41.292929292929294
-8.585858585858587,-7.171717171717171,-6373.981628343428,-40.68686868686869
-8.585858585858587,-6.96969696969697,-6170.254735911302,-40.08080808080808
-8.585858585858587,-6.767676767676768,-5967.929473286071,-39.474747474747474
-8.585858585858587,-6.565656565656566,-5767.005840467733,-38.868686868686865
-8.585858585858587,-6.363636363636363,-5567.48383745629,-38.26262626262626
-8.585858585858587,-6.161616161616162,-5369.363464251742,-37.65656565656566
-8.585858585858587,-5.959595959595959,-5172.644720854088,-37.05050505050505
-8.585858585858587,-5.757575757575758,-4977.327607263329,-36.44444444444444
-8.585858585858587,-5.555555555555555,-4783.412123479464,-35.838383838383834
-8.585858585858587,-5.353535353535354,-4590.898269502494,-35.23232323232324
-8.585858585858587,-5.151515151515151,-4399.786045332418,-34.62626262626263
-8.585858585858587,-4.94949494949495,-4210.075450969238,-34.02020202020202
-8.585858585858587,-4.747474747474747,-4021.766486412952,-33.41414141414141
-8.585858585858587,-4.545454545454546,-3834.85915166356,-32.80808080808081
-8.585858585858587,-4.343434343434343,-3649.353446721063,-32.20202020202021
-8.585858585858587,-4.141414141414142,-3465.2493715854607,-31.5959595959596
-8.585858585858587,-3.9393939393939394,-3282.546926256752,-30.98989898989899
-8.585858585858587,-3.737373737373738,-3101.2461107349395,-30.383838383838388
-8.585858585858587,-3.5353535353535355,-2921.34692502002,-29.77777777777778
-8.585858585858587,-3.333333333333333,-2742.8493691119957,-29.171717171717173
-8.585858585858587,-3.1313131313131315,-2565.7534430108667,-28.565656565656568
-8.585858585858587,-2.929292929292929,-2390.0591467166305,-27.95959595959596
-8.585858585858587,-2.7272727272727275,-2215.7664802292907,-27.353535353535356
-8.585858585858587,-2.525252525252525,-2042.8754435488445,-26.747474747474747
-8.585858585858587,-2.3232323232323235,-1871.3860366752936,-26.141414141414145
-8.585858585858587,-2.121212121212121,-1701.2982596086363,-25.535353535353536
-8.585858585858587,-1.9191919191919187,-1532.6121123488738,-24.929292929292927
-8.585858585858587,-1.717171717171718,-1365.327594896007,-24.323232323232325
-8.585858585858587,-1.5151515151515156,-1199.4447072500338,-23.71717171717172
-8.585858585858587,-1.3131313131313131,-1034.963449410955,-23.111111111111114
-8.585858585858587,-1.1111111111111107,-871.8838213787707,-22.505050505050505
-8.585858585858587,-0.9090909090909101,-710.2058231534824,-21.898989898989903
-8.585858585858587,-0.7070707070707076,-549.9294547350873,-21.292929292929294
-8.585858585858587,-0.5050505050505052,-391.0547161235868,-20.68686868686869
-8.585858585858587,-0.30303030303030276,-233.58160731898087,-20.080808080808083
-8.585858585858587,-0.10101010101010033,-77.51012832126953,-19.474747474747474
-8.585858585858587,0.10101010101010033,77.15972086954588,-18.868686868686872
-8.585858585858587,0.30303030303030276,230.42794025346808,-18.262626262626263
-8.585858585858587,0.5050505050505052,382.2945298304957,-17.656565656565657
-8.585858585858587,0.7070707070707076,532.7594896006287,-17.050505050505052
-8.585858585858587,0.9090909090909083,681.8228195638659,-16.44444444444445
-8.585858585858587,1.1111111111111107,829.4845197202097,-15.838383838383841
-8.585858585858587,1.3131313131313131,975.744590069659,-15.232323232323234
-8.585858585858587,1.5151515151515156,1120.6030306122138,-14.626262626262626
-8.585858585858587,1.7171717171717162,1264.0598413478726,-14.020202020202024
-8.585858585858587,1.9191919191919187,1406.1150222766385,-13.414141414141417
-8.585858585858587,2.121212121212121,1546.768573398509,-12.80808080808081
-8.585858585858587,2.3232323232323235,1686.0204947134857,-12.202020202020202
-8.585858585858587,2.525252525252524,1823.8707862215663,-11.5959595959596
-8.585858585858587,2.7272727272727266,1960.3194479227536,-10.989898989898993
-8.585858585858587,2.929292929292929,2095.366479817046,-10.383838383838386
-8.585858585858587,3.1313131313131315,2229.011881904444,-9.777777777777779
-8.585858585858587,3.333333333333334,2361.2556541849476,-9.171717171717171
-8.585858585858587,3.5353535353535346,2492.0977966585556,-8.56565656565657
-8.585858585858587,3.737373737373737,2621.53830932527,-7.959595959595962
-8.585858585858587,3.9393939393939394,2749.57719218509,-7.353535353535355
-8.585858585858587,4.141414141414142,2876.214445238015,-6.747474747474747
-8.585858585858587,4.3434343434343425,3001.4500684840446,-6.141414141414145
-8.585858585858587,4.545454545454545,3125.28406192318,-5.535353535353538
-8.585858585858587,4.747474747474747,3247.716425555422,-4.929292929292931
-8.585858585858587,4.94949494949495,3368.747159380769,-4.3232323232323235
-8.585858585858587,5.1515151515151505,3488.3762633992205,-3.7171717171717216
-8.585858585858587,5.353535353535353,3606.6037376107784,-3.1111111111111143
-8.585858585858587,5.555555555555555,3723.4295820154407,-2.5050505050505087
-8.585858585858587,5.757575757575758,3838.8537966132094,-1.8989898989898997
-8.585858585858587,5.9595959595959584,3952.876381404082,-1.2929292929292977
-8.585858585858587,6.161616161616163,4065.4973363880626,-0.6868686868686851
-8.585858585858587,6.363636363636363,4176.716661565148,-0.0808080808080831
-8.585858585858587,6.565656565656564,4286.534356935336,0.5252525252525189
-8.585858585858587,6.767676767676768,4394.950422498633,1.1313131313131315
-8.585858585858587,6.969696969696969,4501.964858255033,1.7373737373737335
-8.585858585858587,7.171717171717173,4607.577664204539,2.343434343434346
-8.585858585858587,7.373737373737374,4711.7888403471525,2.949494949494948
-8.585858585858587,7.575757575757574,4814.598386682867,3.55555555555555
-8.585858585858587,7.777777777777779,4916.006303211691,4.161616161616163
-8.585858585858587,7.979797979797979,5016.012589933619,4.767676767676765
-8.585858585858587,8.18181818181818,5114.617246848652,5.373737373737367
-8.585858585858587,8.383838383838384,5211.820273956791,5.979797979797979
-8.585858585858587,8.585858585858585,5307.621671258034,6.585858585858581
-8.585858585858587,8.787878787878789,5402.021438752386,7.191919191919194
-8.585858585858587,8.98989898989899,5495.01957643984,7.797979797979796
-8.585858585858587,9.19191919191919,5586.6160843204,8.404040404040398
-8.585858585858587,9.393939393939394,5676.810962394068,9.01010101010101
-8.585858585858587,9.595959595959595,5765.604210660837,9.616161616161612
-8.585858585858587,9.7979797979798,5852.995829120716,10.222222222222225
-8.585858585858587,10.0,5938.985817773698,10.828282828282827
-8.383838383838384,-10.0,-9118.906234057747,-48.76767676767677
-8.383838383838384,-9.797979797979798,-8901.496136757845,-48.16161616161616
-8.383838383838384,-9.595959595959595,-8685.454689739967,-47.55555555555556
-8.383838383838384,-9.393939393939394,-8470.781893004116,-46.94949494949495
-8.383838383838384,-9.191919191919192,-8257.47774655029,-46.343434343434346
-8.383838383838384,-8.98989898989899,-8045.542250378491,-45.73737373737374
-8.383838383838384,-8.787878787878787,-7834.975404488719,-45.13131313131313
-8.383838383838384,-8.585858585858587,-7625.777208880974,-44.525252525252526
-8.383838383838384,-8.383838383838384,-7417.947663555254,-43.91919191919192
-8.383838383838384,-8.181818181818182,-7211.4867685115605,-43.313131313131315
-8.383838383838384,-7.979797979797979,-7006.394523749895,-42.707070707070706
-8.383838383838384,-7.777777777777778,-6802.670929270255,-42.101010101010104
-8.383838383838384,-7.575757575757576,-6600.315985072642,-41.494949494949495
-8.383838383838384,-7.373737373737374,-6399.329691157055,-40.888888888888886
-8.383838383838384,-7.171717171717171,-6199.712047523495,-40.282828282828284
-8.383838383838384,-6.96969696969697,-6001.463054171962,-39.67676767676768
-8.383838383838384,-6.767676767676768,-5804.582711102455,-39.07070707070707
-8.383838383838384,-6.565656565656566,-5609.071018314973,-38.464646464646464
-8.383838383838384,-6.363636363636363,-5414.927975809517,-37.858585858585855
-8.383838383838384,-6.161616161616162,-5222.15358358609,-37.25252525252525
-8.383838383838384,-5.959595959595959,-5030.747841644688,-36.64646464646465
-8.383838383838384,-5.757575757575758,-4840.710749985314,-36.04040404040404
-8.383838383838384,-5.555555555555555,-4652.042308607965,-35.43434343434343
-8.383838383838384,-5.353535353535354,-4464.742517512644,-34.82828282828283
-8.383838383838384,-5.151515151515151,-4278.8113766993465,-34.22222222222222
-8.383838383838384,-4.94949494949495,-4094.2488861680786,-33.61616161616162
-8.383838383838384,-4.747474747474747,-3911.0550459188353,-33.01010101010101
-8.383838383838384,-4.545454545454546,-3729.2298559516194,-32.4040404040404
-8.383838383838384,-4.343434343434343,-3548.773316266429,-31.7979797979798
-8.383838383838384,-4.141414141414142,-3369.685426863266,-31.191919191919194
-8.383838383838384,-3.9393939393939394,-3191.9661877421286,-30.58585858585859
-8.383838383838384,-3.737373737373738,-3015.6155989030185,-29.979797979797983
-8.383838383838384,-3.5353535353535355,-2840.633660345935,-29.373737373737374
-8.383838383838384,-3.333333333333333,-2667.020372070877,-28.767676767676768
-8.383838383838384,-3.1313131313131315,-2494.775734077846,-28.161616161616163
-8.383838383838384,-2.929292929292929,-2323.899746366841,-27.555555555555557
-8.383838383838384,-2.7272727272727275,-2154.3924089378634,-26.94949494949495
-8.383838383838384,-2.525252525252525,-1986.2537217909116,-26.343434343434343
-8.383838383838384,-2.3232323232323235,-1819.483684925987,-25.737373737373737
-8.383838383838384,-2.121212121212121,-1654.082298343088,-25.13131313131313
-8.383838383838384,-1.9191919191919187,-1490.0495620422153,-24.525252525252526
-8.383838383838384,-1.717171717171718,-1327.3854760233708,-23.919191919191924
-8.383838383838384,-1.5151515151515156,-1166.0900402865511,-23.313131313131315
-8.383838383838384,-1.3131313131313131,-1006.163254831758,-22.707070707070706
-8.383838383838384,-1.1111111111111107,-847.6051196589915,-22.1010101010101
-8.383838383838384,-0.9090909090909101,-690.4156347682525,-21.4949494949495
-8.383838383838384,-0.7070707070707076,-534.5948001595389,-20.888888888888893
-8.383838383838384,-0.5050505050505052,-380.14261583285156,-20.282828282828284
-8.383838383838384,-0.30303030303030276,-227.05908178819084,-19.676767676767675
-8.383838383838384,-0.10101010101010033,-75.34419802555657,-19.07070707070707
-8.383838383838384,0.10101010101010033,75.00203545504993,-18.464646464646467
-8.383838383838384,0.30303030303030276,223.97961865363126,-17.85858585858586
-8.383838383838384,0.5050505050505052,371.58855157018616,-17.252525252525253
-8.383838383838384,0.7070707070707076,517.8288342047146,-16.646464646464644
-8.383838383838384,0.9090909090909083,662.7004665572152,-16.04040404040404
-8.383838383838384,1.1111111111111107,806.2034486276907,-15.434343434343436
-8.383838383838384,1.3131313131313131,948.3377804161397,-14.828282828282829
-8.383838383838384,1.5151515151515156,1089.1034619225622,-14.222222222222221
-8.383838383838384,1.7171717171717162,1228.500493146957,-13.61616161616162
-8.383838383838384,1.9191919191919187,1366.5288740893266,-13.010101010101012
-8.383838383838384,2.121212121212121,1503.1886047496696,-12.404040404040405
-8.383838383838384,2.3232323232323235,1638.4796851279864,-11.797979797979798
-8.383838383838384,2.525252525252524,1772.4021152242753,-11.191919191919196
-8.383838383838384,2.7272727272727266,1904.9558950385392,-10.585858585858588
-8.383838383838384,2.929292929292929,2036.1410245707766,-9.979797979797981
-8.383838383838384,3.1313131313131315,2165.957503820987,-9.373737373737374
-8.383838383838384,3.333333333333334,2294.405332789171,-8.767676767676766
-8.383838383838384,3.5353535353535346,2421.484511475328,-8.161616161616164
-8.383838383838384,3.737373737373737,2547.1950398794593,-7.555555555555557
-8.383838383838384,3.9393939393939394,2671.536918001564,-6.94949494949495
-8.383838383838384,4.141414141414142,2794.5101458416425,-6.3434343434343425
-8.383838383838384,4.3434343434343425,2916.114723399694,-5.737373737373741
-8.383838383838384,4.545454545454545,3036.350650675719,-5.131313131313133
-8.383838383838384,4.747474747474747,3155.2179276697184,-4.525252525252526
-8.383838383838384,4.94949494949495,3272.716554381691,-3.9191919191919187
-8.383838383838384,5.1515151515151505,3388.8465308116356,-3.3131313131313167
-8.383838383838384,5.353535353535353,3503.6078569595556,-2.7070707070707094
-8.383838383838384,5.555555555555555,3617.0005328254483,-2.101010101010104
-8.383838383838384,5.757575757575758,3729.024558409315,-1.4949494949494948
-8.383838383838384,5.9595959595959584,3839.6799337111543,-0.8888888888888928
-8.383838383838384,6.161616161616163,3948.966658730969,-0.2828282828282802
-8.383838383838384,6.363636363636363,4056.8847334687553,0.32323232323232176
-8.383838383838384,6.565656565656564,4163.434157924515,0.9292929292929237
-8.383838383838384,6.767676767676768,4268.61493209825,1.5353535353535364
-8.383838383838384,6.969696969696969,4372.427055989957,2.1414141414141383
-8.383838383838384,7.171717171717173,4474.870529599639,2.747474747474751
-8.383838383838384,7.373737373737374,4575.945352927293,3.353535353535353
-8.383838383838384,7.575757575757574,4675.65152597292,3.959595959595955
-8.383838383838384,7.777777777777779,4773.989048736524,4.5656565656565675
-8.383838383838384,7.979797979797979,4870.957921218098,5.1717171717171695
-8.383838383838384,8.18181818181818,4966.558143417646,5.7777777777777715
-8.383838383838384,8.383838383838384,5060.78971533517,6.383838383838384
-8.383838383838384,8.585858585858585,5153.652636970664,6.989898989898986
-8.383838383838384,8.787878787878789,5245.146908324135,7.595959595959599
-8.383838383838384,8.98989898989899,5335.272529395577,8.2020202020202
-8.383838383838384,9.19191919191919,5424.029500184994,8.808080808080803
-8.383838383838384,9.393939393939394,5511.417820692385,9.414141414141415
-8.383838383838384,9.595959595959595,5597.437490917747,10.020202020202017
-8.383838383838384,9.7979797979798,5682.0885108610855,10.62626262626263
-8.383838383838384,10.0,5765.370880522395,11.232323232323232
-8.181818181818182,-10.0,-8866.115702479337,-48.36363636363636
-8.181818181818182,-9.797979797979798,-8654.612238083313,-47.75757575757575
-8.181818181818182,-9.595959595959595,-8444.444444444443,-47.15151515151515
-8.181818181818182,-9.393939393939394,-8235.612321562736,-46.54545454545455
-8.181818181818182,-9.191919191919192,-8028.115869438182,-45.93939393939394
-8.181818181818182,-8.98989898989899,-7821.95508807079,-45.33333333333333
-8.181818181818182,-8.787878787878787,-7617.129977460555,-44.72727272727272
-8.181818181818182,-8.585858585858587,-7413.64053760748,-44.121212121212125
-8.181818181818182,-8.383838383838384,-7211.486768511561,-43.515151515151516
-8.181818181818182,-8.181818181818182,-7010.668670172802,-42.90909090909091
-8.181818181818182,-7.979797979797979,-6811.1862425912,-42.3030303030303
-8.181818181818182,-7.777777777777778,-6613.039485766758,-41.696969696969695
-8.181818181818182,-7.575757575757576,-6416.228399699475,-41.09090909090909
-8.181818181818182,-7.373737373737374,-6220.752984389348,-40.484848484848484
-8.181818181818182,-7.171717171717171,-6026.61323983638,-39.878787878787875
-8.181818181818182,-6.96969696969697,-5833.809166040571,-39.27272727272727
-8.181818181818182,-6.767676767676768,-5642.34076300192,-38.66666666666667
-8.181818181818182,-6.565656565656566,-5452.208030720427,-38.06060606060606
-8.181818181818182,-6.363636363636363,-5263.410969196093,-37.45454545454545
-8.181818181818182,-6.161616161616162,-5075.9495784289165,-36.848484848484844
-8.181818181818182,-5.959595959595959,-4889.823858418899,-36.24242424242424
-8.181818181818182,-5.757575757575758,-4705.033809166041,-35.63636363636364
-8.181818181818182,-5.555555555555555,-4521.579430670339,-35.03030303030303
-8.181818181818182,-5.353535353535354,-4339.460722931797,-34.42424242424242
-8.181818181818182,-5.151515151515151,-4158.6776859504125,-33.81818181818181
-8.181818181818182,-4.94949494949495,-3979.230319726187,-33.21212121212121
-8.181818181818182,-4.747474747474747,-3801.1186242591198,-32.60606060606061
-8.181818181818182,-4.545454545454546,-3624.342599549211,-32.0
-8.181818181818182,-4.343434343434343,-3448.9022455964605,-31.393939393939394
-8.181818181818182,-4.141414141414142,-3274.7975624008677,-30.78787878787879
-8.181818181818182,-3.9393939393939394,-3102.028549962434,-30.18181818181818
-8.181818181818182,-3.737373737373738,-2930.595208281159,-29.575757575757578
-8.181818181818182,-3.5353535353535355,-2760.4975373570414,-28.96969696969697
-8.181818181818182,-3.333333333333333,-2591.7355371900826,-28.363636363636363
-8.181818181818182,-3.1313131313131315,-2424.309207780282,-27.757575757575758
-8.181818181818182,-2.929292929292929,-2258.2185491276396,-27.15151515151515
-8.181818181818182,-2.7272727272727275,-2093.4635612321563,-26.545454545454547
-8.181818181818182,-2.525252525252525,-1930.0442440938307,-25.939393939393938
-8.181818181818182,-2.3232323232323235,-1767.960597712664,-25.333333333333336
-8.181818181818182,-2.121212121212121,-1607.2126220886548,-24.727272727272727
-8.181818181818182,-1.9191919191919187,-1447.800317221804,-24.121212121212118
-8.181818181818182,-1.717171717171718,-1289.7236831121133,-23.515151515151516
-8.181818181818182,-1.5151515151515156,-1132.9827197595796,-22.90909090909091
-8.181818181818182,-1.3131313131313131,-977.5774271642041,-22.303030303030305
-8.181818181818182,-1.1111111111111107,-823.5078053259867,-21.696969696969695
-8.181818181818182,-0.9090909090909101,-670.7738542449293,-21.090909090909093
-8.181818181818182,-0.7070707070707076,-519.3755739210288,-20.484848484848484
-8.181818181818182,-0.5050505050505052,-369.31296435428675,-19.87878787878788
-8.181818181818182,-0.30303030303030276,-220.58602554470303,-19.272727272727273
-8.181818181818182,-0.10101010101010033,-73.19475749227765,-18.666666666666664
-8.181818181818182,0.10101010101010033,72.86083980298807,-18.060606060606062
-8.181818181818182,0.30303030303030276,217.58076634109673,-17.454545454545453
-8.181818181818182,0.5050505050505052,360.965022122047,-16.848484848484848
-8.181818181818182,0.7070707070707076,503.01360714583893,-16.242424242424242
-8.181818181818182,0.9090909090909083,643.7265214124712,-15.636363636363638
-8.181818181818182,1.1111111111111107,783.1037649219465,-15.030303030303031
-8.181818181818182,1.3131313131313131,921.1453376742633,-14.424242424242424
-8.181818181818182,1.5151515151515156,1057.8512396694218,-13.818181818181817
-8.181818181818182,1.7171717171717162,1193.2214709074206,-13.212121212121215
-8.181818181818182,1.9191919191919187,1327.2560313882623,-12.606060606060607
-8.181818181818182,2.121212121212121,1459.9549211119459,-12.0
-8.181818181818182,2.3232323232323235,1591.3181400784706,-11.393939393939393
-8.181818181818182,2.525252525252524,1721.345688287836,-10.78787878787879
-8.181818181818182,2.7272727272727266,1850.0375657400446,-10.181818181818183
-8.181818181818182,2.929292929292929,1977.3937724350944,-9.575757575757576
-8.181818181818182,3.1313131313131315,2103.4143083729864,-8.969696969696969
-8.181818181818182,3.333333333333334,2228.099173553719,-8.363636363636362
-8.181818181818182,3.5353535353535346,2351.448367977293,-7.75757575757576
-8.181818181818182,3.737373737373737,2473.4618916437094,-7.151515151515152
-8.181818181818182,3.9393939393939394,2594.139744552968,-6.545454545454545
-8.181818181818182,4.141414141414142,2713.481926705067,-5.939393939393938
-8.181818181818182,4.3434343434343425,2831.4884381000074,-5.333333333333336
-8.181818181818182,4.545454545454545,2948.1592787377904,-4.727272727272728
-8.181818181818182,4.747474747474747,3063.4944486184154,-4.121212121212121
-8.181818181818182,4.94949494949495,3177.4939477418816,-3.515151515151514
-8.181818181818182,5.1515151515151505,3290.157776108189,-2.909090909090912
-8.181818181818182,5.353535353535353,3401.4859337173375,-2.3030303030303045
-8.181818181818182,5.555555555555555,3511.478420569329,-1.696969696969699
-8.181818181818182,5.757575757575758,3620.1352366641618,-1.09090909090909
-8.181818181818182,5.9595959595959584,3727.4563820018357,-0.48484848484848797
-8.181818181818182,6.161616161616163,3833.441856582353,0.12121212121212466
-8.181818181818182,6.363636363636363,3938.0916604057093,0.7272727272727266
-8.181818181818182,6.565656565656564,4041.4057934719085,1.3333333333333286
-8.181818181818182,6.767676767676768,4143.38425578095,1.9393939393939412
-8.181818181818182,6.969696969696969,4244.027047332832,2.545454545454543
-8.181818181818182,7.171717171717173,4343.334168127558,3.151515151515156
-8.181818181818182,7.373737373737374,4441.305618165122,3.757575757575758
-8.181818181818182,7.575757575757574,4537.941397445529,4.36363636363636
-8.181818181818182,7.777777777777779,4633.241505968778,4.969696969696972
-8.181818181818182,7.979797979797979,4727.205943734869,5.575757575757574
-8.181818181818182,8.18181818181818,4819.834710743801,6.181818181818176
-8.181818181818182,8.383838383838384,4911.127806995574,6.787878787878789
-8.181818181818182,8.585858585858585,5001.085232490191,7.393939393939391
-8.181818181818182,8.787878787878789,5089.706987227649,8.000000000000004
-8.181818181818182,8.98989898989899,5176.993071207948,8.606060606060606
-8.181818181818182,9.19191919191919,5262.943484431086,9.212121212121207
-8.181818181818182,9.393939393939394,5347.558226897069,9.81818181818182
-8.181818181818182,9.595959595959595,5430.837298605894,10.424242424242422
-8.181818181818182,9.7979797979798,5512.780699557559,11.030303030303035
-8.181818181818182,10.0,5593.388429752065,11.636363636363637
-7.979797979797979,-10.0,-8614.9576573819,-47.95959595959596
-7.979797979797979,-9.797979797979798,-8409.327846364882,-47.35353535353535
-7.979797979797979,-9.595959595959595,-8205.000726580156,-46.74747474747474
-7.979797979797979,-9.393939393939394,-8001.97629802772,-46.141414141414145
-7.979797979797979,-9.191919191919192,-7800.254560707575,-45.535353535353536
-7.979797979797979,-8.98989898989899,-7599.835514619719,-44.92929292929293
-7.979797979797979,-8.787878787878787,-7400.719159764155,-44.32323232323232
-7.979797979797979,-8.585858585858587,-7202.905496140881,-43.717171717171716
-7.979797979797979,-8.383838383838384,-7006.394523749895,-43.111111111111114
-7.979797979797979,-8.181818181818182,-6811.1862425912,-42.505050505050505
-7.979797979797979,-7.979797979797979,-6617.2806526647955,-41.898989898989896
-7.979797979797979,-7.777777777777778,-6424.677753970683,-41.29292929292929
-7.979797979797979,-7.575757575757576,-6233.377546508859,-40.686868686868685
-7.979797979797979,-7.373737373737374,-6043.380030279325,-40.08080808080808
-7.979797979797979,-7.171717171717171,-5854.685205282082,-39.474747474747474
-7.979797979797979,-6.96969696969697,-5667.29307151713,-38.868686868686865
-7.979797979797979,-6.767676767676768,-5481.203628984468,-38.26262626262626
-7.979797979797979,-6.565656565656566,-5296.416877684095,-37.656565656565654
-7.979797979797979,-6.363636363636363,-5112.932817616012,-37.05050505050505
-7.979797979797979,-6.161616161616162,-4930.751448780221,-36.44444444444444
-7.979797979797979,-5.959595959595959,-4749.872771176719,-35.838383838383834
-7.979797979797979,-5.757575757575758,-4570.296784805509,-35.23232323232323
-7.979797979797979,-5.555555555555555,-4392.023489666587,-34.62626262626262
-7.979797979797979,-5.353535353535354,-4215.052885759957,-34.02020202020202
-7.979797979797979,-5.151515151515151,-4039.384973085615,-33.41414141414141
-7.979797979797979,-4.94949494949495,-3865.019751643565,-32.80808080808081
-7.979797979797979,-4.747474747474747,-3691.957221433805,-32.2020202020202
-7.979797979797979,-4.545454545454546,-3520.1973824563356,-31.595959595959595
-7.979797979797979,-4.343434343434343,-3349.740234711156,-30.98989898989899
-7.979797979797979,-4.141414141414142,-3180.5857781982672,-30.383838383838384
-7.979797979797979,-3.9393939393939394,-3012.7340129176673,-29.77777777777778
-7.979797979797979,-3.737373737373738,-2846.184938869359,-29.171717171717173
-7.979797979797979,-3.5353535353535355,-2680.93855605334,-28.565656565656564
-7.979797979797979,-3.333333333333333,-2516.9948644696115,-27.95959595959596
-7.979797979797979,-3.1313131313131315,-2354.353864118174,-27.353535353535353
-7.979797979797979,-2.929292929292929,-2193.0155549990254,-26.747474747474747
-7.979797979797979,-2.7272727272727275,-2032.9799371121685,-26.141414141414142
-7.979797979797979,-2.525252525252525,-1874.247010457601,-25.535353535353533
-7.979797979797979,-2.3232323232323235,-1716.816775035324,-24.929292929292927
-7.979797979797979,-2.121212121212121,-1560.6892308453373,-24.32323232323232
-7.979797979797979,-1.9191919191919187,-1405.8643778876403,-23.717171717171716
-7.979797979797979,-1.717171717171718,-1252.342216162235,-23.111111111111114
-7.979797979797979,-1.5151515151515156,-1100.1227456691188,-22.505050505050505
-7.979797979797979,-1.3131313131313131,-949.2059664082927,-21.898989898989896
-7.979797979797979,-1.1111111111111107,-799.5918783797568,-21.29292929292929
-7.979797979797979,-0.9090909090909101,-651.2804815835125,-20.68686868686869
-7.979797979797979,-0.7070707070707076,-504.2717760195572,-20.080808080808083
-7.979797979797979,-0.5050505050505052,-358.5657616878922,-19.474747474747474
-7.979797979797979,-0.30303030303030276,-214.16243858851738,-18.868686868686865
-7.979797979797979,-0.10101010101010033,-71.06180672143282,-18.26262626262626
-7.979797979797979,0.10101010101010033,70.73613391336023,-17.656565656565657
-7.979797979797979,0.30303030303030276,211.2313833158643,-17.050505050505052
-7.979797979797979,0.5050505050505052,350.4239414860781,-16.444444444444443
-7.979797979797979,0.7070707070707076,488.3138084240016,-15.838383838383836
-7.979797979797979,0.9090909090909083,624.9009841296337,-15.232323232323234
-7.979797979797979,1.1111111111111107,760.1854686029766,-14.626262626262626
-7.979797979797979,1.3131313131313131,894.1672618440294,-14.020202020202019
-7.979797979797979,1.5151515151515156,1026.8463638527921,-13.414141414141412
-7.979797979797979,1.7171717171717162,1158.222774629263,-12.80808080808081
-7.979797979797979,1.9191919191919187,1288.2964941734451,-12.202020202020202
-7.979797979797979,2.121212121212121,1417.0675224853367,-11.595959595959595
-7.979797979797979,2.3232323232323235,1544.5358595649382,-10.989898989898988
-7.979797979797979,2.525252525252524,1670.7015054122485,-10.383838383838386
-7.979797979797979,2.7272727272727266,1795.5644600272694,-9.777777777777779
-7.979797979797979,2.929292929292929,1919.1247234100001,-9.171717171717171
-7.979797979797979,3.1313131313131315,2041.3822955604405,-8.565656565656564
-7.979797979797979,3.333333333333334,2162.3371764785907,-7.959595959595957
-7.979797979797979,3.5353535353535346,2281.9893661644496,-7.353535353535355
-7.979797979797979,3.737373737373737,2400.3388646180197,-6.747474747474747
-7.979797979797979,3.9393939393939394,2517.385671839299,-6.14141414141414
-7.979797979797979,4.141414141414142,2633.129787828288,-5.535353535353533
-7.979797979797979,4.3434343434343425,2747.5712125849864,-4.929292929292931
-7.979797979797979,4.545454545454545,2860.7099461093944,-4.3232323232323235
-7.979797979797979,4.747474747474747,2972.545988401513,-3.7171717171717162
-7.979797979797979,4.94949494949495,3083.079339461341,-3.111111111111109
-7.979797979797979,5.1515151515151505,3192.3099992888783,-2.505050505050507
-7.979797979797979,5.353535353535353,3300.237967884126,-1.8989898989898997
-7.979797979797979,5.555555555555555,3406.8632452470833,-1.2929292929292941
